date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2016-03-01,718.6039603960396,2016,3,1,1,9,0,626.4752475247525,690.9653465346535,1066.8762376237623,941.361386138614,735.1584158415842,699.2970297029702,678.6815181518151,47.27678355846819,805.5387788778879,167.1937208577292,759.1419141914192,126.3789750329326,92.12871287128712,19.306930693069376,0.1470588235294117,0.027609055770292823,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2016-04-01,663.3267326732673,2016,4,2,4,13,0,718.6039603960396,626.4752475247525,690.9653465346535,1066.8762376237623,762.0544554455446,645.5049504950495,669.4686468646864,46.37043526085392,784.6014851485148,177.24986588673923,760.6270627062707,125.01956942524602,-55.277227722772295,17.82178217821786,-0.07692307692307698,0.027609055770292823,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2016-05-01,690.9653465346535,2016,5,2,6,17,1,663.3267326732673,718.6039603960396,626.4752475247525,690.9653465346535,744.1237623762377,672.4009900990098,690.9653465346536,27.638613861385622,742.8688118811882,161.7602785434045,762.1740924092409,123.93877349630921,27.638613861386148,18.564356435643617,0.04166666666666674,0.027609055770292823,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2016-06-01,737.0297029702971,2016,6,2,2,22,0,690.9653465346535,663.3267326732673,718.6039603960396,626.4752475247525,788.9504950495049,717.2277227722773,697.1072607260726,37.233376023431646,687.8943894389439,39.3753707070613,763.8242574257425,123.4166641817275,46.06435643564362,19.801980198019805,0.06666666666666665,0.0276090557702926,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2016-07-01,755.4554455445544,2016,7,3,4,26,0,737.0297029702971,690.9653465346535,663.3267326732673,718.6039603960396,941.361386138614,735.1584158415842,727.8168316831684,33.2174798199923,698.6427392739274,48.19544059589692,765.5156765676567,123.12682992796468,18.425742574257356,20.297029702970235,0.02499999999999991,0.0276090557702926,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2016-08-01,783.0940594059407,2016,8,3,0,31,0,755.4554455445544,737.0297029702971,690.9653465346535,663.3267326732673,1066.8762376237623,762.0544554455446,758.5264026402641,23.185217630427235,724.7458745874587,43.47329994066833,767.2689768976898,123.2228245814707,27.63861386138626,21.039603960396107,0.03658536585365879,0.027609055770292823,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2016-09-01,764.6683168316832,2016,9,3,3,35,0,783.0940594059407,755.4554455445544,737.0297029702971,690.9653465346535,690.9653465346535,744.1237623762377,767.7392739273928,14.072893347051147,732.4232673267328,46.15639320360055,768.9810231023102,123.01455890453438,-18.42574257425747,20.544554455445564,-0.02352941176470591,0.0276090557702926,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2016-10-01,810.7326732673267,2016,10,4,5,39,1,764.6683168316832,783.0940594059407,755.4554455445544,737.0297029702971,626.4752475247525,788.9504950495049,786.1650165016503,23.185217630427513,756.9909240924093,40.9601674111363,770.796204620462,123.49577858135835,46.064356435643504,21.782178217821865,0.06024096385542155,0.027609055770292823,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2016-11-01,967.3514851485148,2016,11,4,1,44,0,810.7326732673267,764.6683168316832,783.0940594059407,755.4554455445544,718.6039603960396,941.361386138614,847.5841584158416,106.24801479545737,803.0552805280528,84.32000441741654,772.9620462046204,126.93895717000936,156.6188118811881,25.99009900990086,0.19318181818181812,0.0276090557702926,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2016-12-01,1096.3316831683169,2016,12,4,3,48,0,967.3514851485148,810.7326732673267,764.6683168316832,783.0940594059407,663.3267326732673,1066.8762376237623,958.1386138613861,143.02222331554444,862.9389438943895,138.33630640544683,775.4166666666666,133.26615732661278,128.98019801980206,29.45544554455455,0.13333333333333353,0.027609055770292823,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2017-01-01,711.8316831683168,2017,1,1,6,52,1,1096.3316831683169,967.3514851485148,810.7326732673267,764.6683168316832,690.9653465346535,690.9653465346535,925.1716171617162,195.68959718783702,855.6683168316831,146.04670353610652,777.1555280528052,132.1958934041103,-384.5000000000001,20.86633663366331,-0.35071503077319066,0.030198817839870884,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2017-02-01,645.3940594059407,2017,2,1,2,5,0,711.8316831683168,1096.3316831683169,967.3514851485148,810.7326732673267,737.0297029702971,626.4752475247525,817.8524752475247,243.44710184338115,832.7183168316832,168.781648033112,778.7320957095709,130.33523470269398,-66.43762376237612,18.918811881188162,-0.09333333333333316,0.030198817839871106,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2017-03-01,740.3049504950495,2017,3,1,2,9,0,645.3940594059407,711.8316831683168,1096.3316831683169,967.3514851485148,755.4554455445544,718.6039603960396,699.1768976897689,48.704486533205056,828.6577557755776,171.02439732681017,780.5405115511552,129.57343157588357,94.91089108910887,21.700990099009914,0.1470588235294117,0.030198817839871106,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2017-04-01,683.3584158415841,2017,4,2,5,13,1,740.3049504950495,645.3940594059407,711.8316831683168,1096.3316831683169,783.0940594059407,663.3267326732673,689.6858085808581,47.770767588451626,807.4287128712871,181.29163159480174,782.2098184818482,128.04610910065156,-56.94653465346539,20.031683168316818,-0.07692307692307698,0.030198817839871106,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2017-05-01,711.8316831683168,2017,5,2,0,18,0,683.3584158415841,740.3049504950495,645.3940594059407,711.8316831683168,764.6683168316832,690.9653465346535,711.8316831683169,28.473267326731712,764.8420792079208,165.53854489275702,783.9486798679868,126.8302771481423,28.47326732673264,20.86633663366331,0.04166666666666652,0.030198817839870884,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2017-06-01,759.2871287128713,2017,6,2,3,22,0,711.8316831683168,683.3584158415841,740.3049504950495,645.3940594059407,810.7326732673267,737.0297029702971,718.1590759075907,38.35777996352637,708.6679867986799,40.56446035442197,785.8034653465347,126.24313849164012,47.45544554455455,22.25742574257424,0.06666666666666687,0.030198817839871106,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2017-07-01,778.2693069306931,2017,7,3,5,26,1,759.2871287128713,711.8316831683168,683.3584158415841,740.3049504950495,967.3514851485148,755.4554455445544,749.7960396039604,34.220608442175696,719.7409240924093,49.650885927165255,787.7046204620461,125.9159238706774,18.982178217821797,22.813861386138683,0.02499999999999991,0.030198817839871106,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2017-08-01,806.7425742574258,2017,8,3,1,31,0,778.2693069306931,759.2871287128713,711.8316831683168,683.3584158415841,1096.3316831683169,783.0940594059407,781.4330033003301,23.88538379422614,746.6323432343233,44.78614220647499,789.6753300330033,126.0222205454169,28.47326732673264,23.64851485148506,0.03658536585365857,0.030198817839870884,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2017-09-01,787.760396039604,2017,9,3,4,35,0,806.7425742574258,778.2693069306931,759.2871287128713,711.8316831683168,711.8316831683168,764.6683168316832,790.924092409241,14.497878089718549,754.5415841584158,47.5502617141018,791.5996699669967,125.78173015041283,-18.982178217821797,23.092079207920733,-0.02352941176470591,0.030198817839870884,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-10-01,835.2158415841584,2017,10,4,6,39,1,787.760396039604,806.7425742574258,778.2693069306931,759.2871287128713,645.3940594059407,810.7326732673267,809.9062706270628,23.885383794226723,779.8511551155116,42.19711604547592,793.6399339933993,126.31771865909536,47.455445544554436,24.483168316831666,0.06024096385542177,0.030198817839871106,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2017-11-01,996.5643564356436,2017,11,4,2,44,0,835.2158415841584,787.760396039604,806.7425742574258,778.2693069306931,740.3049504950495,967.3514851485148,873.180198019802,109.45657924011357,827.306600660066,86.86636887107518,796.0743399339935,130.19193130668867,161.34851485148522,29.21287128712879,0.19318181818181834,0.030198817839871106,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2017-12-01,1129.439603960396,2017,12,4,4,48,0,996.5643564356436,835.2158415841584,787.760396039604,806.7425742574258,683.3584158415841,1096.3316831683169,987.0732673267327,147.34132538450424,888.9986798679869,142.5138993232254,798.8333333333334,137.2906377359388,132.87524752475235,33.107920792079085,0.1333333333333333,0.030198817839870884,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2018-01-01,725.7920792079208,2018,1,1,0,1,0,1129.439603960396,996.5643564356436,835.2158415841584,787.760396039604,711.8316831683168,711.8316831683168,950.5986798679869,205.71208915968458,880.2524752475248,151.96544436015853,799.9966996699671,136.54350220128887,-403.6475247524752,13.960396039604007,-0.3573874365101768,0.019611934070519643,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2018-02-01,658.0514851485149,2018,2,1,3,5,0,725.7920792079208,1129.439603960396,996.5643564356436,835.2158415841584,759.2871287128713,645.3940594059407,837.7610561056105,254.86168499774072,855.4706270627063,176.49488143205517,801.051485148515,135.2837168886832,-67.74059405940591,12.657425742574219,-0.09333333333333327,0.01961193407051942,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2018-03-01,754.8237623762376,2018,3,1,3,9,0,658.0514851485149,725.7920792079208,1129.439603960396,996.5643564356436,778.2693069306931,740.3049504950495,712.8891089108911,49.65967571203236,849.9811881188119,179.50851133307194,802.2613861386138,134.7549355354604,96.77227722772273,14.518811881188071,0.1470588235294117,0.01961193407051942,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2018-04-01,696.7603960396038,2018,4,2,6,13,1,754.8237623762376,658.0514851485149,725.7920792079208,1129.439603960396,806.7425742574258,683.3584158415841,703.2118811881188,48.707644732893954,826.9052805280529,190.35763121311746,803.3782178217822,133.731547231126,-58.06336633663375,13.401980198019714,-0.0769230769230771,0.01961193407051942,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2018-05-01,725.7920792079208,2018,5,2,1,18,0,696.7603960396038,754.8237623762376,658.0514851485149,725.7920792079208,787.760396039604,711.8316831683168,725.7920792079207,29.03168316831521,781.7765676567657,173.4359892849346,804.5415841584158,132.92102707188488,29.03168316831693,13.960396039604007,0.04166666666666674,0.019611934070519643,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2018-06-01,774.1782178217821,2018,6,2,4,22,0,725.7920792079208,696.7603960396038,754.8237623762376,658.0514851485149,835.2158415841584,759.2871287128713,732.2435643564355,39.11005021526208,722.5663366336634,41.36000787649965,805.7825082508251,132.52906486800777,48.38613861386136,14.891089108910819,0.06666666666666665,0.01961193407051942,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2018-07-01,793.5326732673268,2018,7,3,6,26,1,774.1782178217821,725.7920792079208,696.7603960396038,754.8237623762376,996.5643564356436,778.2693069306931,764.5009900990099,34.89174075879639,733.8564356435644,50.62463582851214,807.0544554455446,132.31407243130457,19.35445544554466,15.26336633663368,0.025000000000000133,0.01961193407051942,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2018-08-01,822.5643564356436,2018,8,3,2,31,0,793.5326732673268,774.1782178217821,725.7920792079208,696.7603960396038,1129.439603960396,806.7425742574258,796.7584158415842,24.353822366447343,761.2752475247526,45.66448507470169,808.3729372937293,132.38949093941125,29.031683168316818,15.821782178217859,0.03658536585365857,0.019611934070519643,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2018-09-01,803.2099009900991,2018,9,3,5,35,1,822.5643564356436,793.5326732673268,774.1782178217821,725.7920792079208,725.7920792079208,787.760396039604,806.4356435643564,14.782209518976133,769.339603960396,48.48281431187507,809.660396039604,132.24585915834345,-19.354455445544545,15.449504950495111,-0.02352941176470591,0.019611934070519643,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2018-10-01,851.5960396039603,2018,10,4,0,40,0,803.2099009900991,822.5643564356436,793.5326732673268,774.1782178217821,658.0514851485149,835.2158415841584,825.790099009901,24.353822366447787,795.1455445544556,43.02468310332615,811.0254125412542,132.61763151440354,48.38613861386125,16.380198019801924,0.06024096385542155,0.01961193407051942,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2018-11-01,1016.1089108910892,2018,11,4,3,44,0,851.5960396039603,803.2099009900991,822.5643564356436,793.5326732673268,754.8237623762376,996.5643564356436,890.3049504950495,111.60323445575517,843.5316831683168,88.56998637032025,812.6541254125414,135.19834157130626,164.51287128712886,19.544554455445564,0.19318181818181834,0.01961193407051942,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2018-12-01,1151.590099009901,2018,12,4,5,48,1,1016.1089108910892,851.5960396039603,803.2099009900991,822.5643564356436,696.7603960396038,1129.439603960396,1006.4316831683169,150.2309737438081,906.4336633663366,145.30887252088516,814.5,139.9831726717156,135.48118811881182,22.150495049505025,0.1333333333333333,0.019611934070519643,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2019-01-01,763.3663366336633,2019,1,1,1,1,0,1151.590099009901,1016.1089108910892,851.5960396039603,803.2099009900991,725.7920792079208,725.7920792079208,977.0217821782179,197.0413031363043,901.4059405940593,150.42825572471537,817.6311881188118,138.22776960615542,-388.2237623762377,37.57425742574253,-0.3371197466095094,0.051770002046245045,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2019-02-01,692.1188118811882,2019,2,1,4,5,0,763.3663366336633,1151.590099009901,1016.1089108910892,851.5960396039603,774.1782178217821,658.0514851485149,869.0250825082509,247.28787648967355,879.6650165016503,171.98395318855762,820.4701320132012,134.96364458378375,-71.2475247524751,34.06732673267334,-0.09333333333333316,0.05177000204624527,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2019-03-01,793.9009900990098,2019,3,1,4,9,0,692.1188118811882,763.3663366336633,1151.590099009901,1016.1089108910892,793.5326732673268,754.8237623762376,749.7953795379539,52.230557225260064,878.1135313531353,172.85140535832025,823.7265676567657,133.7012476759124,101.78217821782164,39.07722772277225,0.14705882352941146,0.051770002046245045,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2019-04-01,732.8316831683168,2019,4,2,0,14,0,793.9009900990098,692.1188118811882,763.3663366336633,1151.590099009901,822.5643564356436,696.7603960396038,739.6171617161717,51.229239600383565,858.3194719471948,182.99773276653755,826.732508250825,130.964708318984,-61.069306930693074,36.071287128712925,-0.07692307692307698,0.05177000204624527,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2019-05-01,763.3663366336633,2019,5,2,2,18,0,732.8316831683168,793.9009900990098,692.1188118811882,763.3663366336633,803.2099009900991,725.7920792079208,763.3663366336633,30.534653465344842,816.1957095709571,167.8767248380359,829.8636963696371,128.7626260349102,30.534653465346537,37.57425742574253,0.04166666666666674,0.051770002046245045,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2019-06-01,814.2574257425742,2019,6,2,5,22,1,763.3663366336633,732.8316831683168,793.9009900990098,692.1188118811882,851.5960396039603,774.1782178217821,770.151815181518,41.13477759493505,759.9735973597359,43.501215568898495,833.2036303630363,127.70234345051487,50.89108910891093,40.0792079207921,0.06666666666666665,0.05177000204624527,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2019-07-01,834.6138613861386,2019,7,3,0,27,0,814.2574257425742,763.3663366336633,732.8316831683168,793.9009900990098,1016.1089108910892,793.5326732673268,804.0792079207921,36.698086249276756,771.8481848184819,53.24547332894443,836.6270627062707,127.09135547343683,20.356435643564396,41.08118811881184,0.025000000000000133,0.051770002046245045,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2019-08-01,865.1485148514852,2019,8,3,3,31,0,834.6138613861386,814.2574257425742,763.3663366336633,732.8316831683168,1151.590099009901,822.5643564356436,838.006600660066,25.61461980019335,800.6864686468647,48.028535560459545,840.1757425742575,127.25741092046565,30.534653465346537,42.58415841584156,0.03658536585365857,0.051770002046245045,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2019-09-01,844.7920792079208,2019,9,3,6,35,1,865.1485148514852,834.6138613861386,814.2574257425742,763.3663366336633,763.3663366336633,803.2099009900991,848.1848184818482,15.547484536023767,809.1683168316831,50.9927697080084,843.6409240924091,126.72435451526924,-20.356435643564396,41.582178217821706,-0.02352941176470591,0.051770002046245045,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2019-10-01,895.6831683168316,2019,10,4,1,40,0,844.7920792079208,865.1485148514852,834.6138613861386,814.2574257425742,692.1188118811882,851.5960396039603,868.5412541254126,25.614619800194358,836.3102310231023,45.252071035624255,847.3148514851486,127.61191904709119,50.89108910891082,44.08712871287128,0.06024096385542155,0.051770002046245045,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2019-11-01,1068.7128712871286,2019,11,4,4,44,0,895.6831683168316,844.7920792079208,865.1485148514852,834.6138613861386,793.9009900990098,1016.1089108910892,936.3960396039603,117.38093413189769,887.2013201320133,93.15525474594745,851.698514851485,134.64696983360338,173.02970297029697,52.60396039603938,0.19318181818181812,0.05177000204624482,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2019-12-01,1211.2079207920792,2019,12,4,6,48,1,1068.7128712871286,895.6831683168316,844.7920792079208,865.1485148514852,732.8316831683168,1151.590099009901,1058.5346534653465,158.00843156193514,953.3597359735974,152.83151314862886,856.6666666666666,147.23010180737026,142.49504950495066,59.617821782178225,0.13333333333333353,0.051770002046245045,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2020-01-01,817.7970297029702,2020,1,1,2,1,0,1211.2079207920792,1068.7128712871286,895.6831683168316,844.7920792079208,763.3663366336633,763.3663366336633,1032.572607260726,199.17987177374536,950.5569306930694,155.57434708314227,861.2025577557756,144.91462598184862,-393.410891089109,54.430693069306926,-0.3248087172612236,0.07130350194552526,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2020-02-01,741.4693069306932,2020,2,1,5,5,1,817.7970297029702,1211.2079207920792,1068.7128712871286,895.6831683168316,814.2574257425742,692.1188118811882,923.4914191419142,252.07552302287823,929.9437293729374,176.00596572489945,865.315099009901,140.306974927189,-76.32772277227707,49.35049504950496,-0.09333333333333316,0.07130350194552526,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2020-03-01,850.508910891089,2020,3,1,6,9,1,741.4693069306932,817.7970297029702,1211.2079207920792,1068.7128712871286,834.6138613861386,793.9009900990098,803.2584158415842,55.95477886398788,930.8965346534654,175.4674554940463,870.0324257425742,138.62924050156454,109.03960396039588,56.6079207920792,0.14705882352941146,0.07130350194552526,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2020-04-01,785.0851485148514,2020,4,2,2,14,0,850.508910891089,741.4693069306932,817.7970297029702,1211.2079207920792,865.1485148514852,732.8316831683168,792.3544554455447,54.88206378589791,912.4635313531353,185.4327183550205,874.3868811881189,134.6926434858253,-65.42376237623762,52.253465346534654,-0.07692307692307687,0.07130350194552526,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2020-05-01,817.7970297029702,2020,5,2,4,18,0,785.0851485148514,850.508910891089,741.4693069306932,817.7970297029702,844.7920792079208,763.3663366336633,817.7970297029702,32.71188118811799,870.6442244224421,170.86908959466774,878.9227722772276,131.49253300039936,32.71188118811881,54.430693069306926,0.04166666666666674,0.07130350194552526,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2020-06-01,872.3168316831683,2020,6,2,0,23,0,817.7970297029702,785.0851485148514,850.508910891089,741.4693069306932,895.6831683168316,814.2574257425742,825.0663366336634,44.06783128920492,814.1623762376238,46.60300457784704,883.7610561056107,129.95603176295288,54.519801980198054,58.05940594059405,0.06666666666666665,0.07130350194552526,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2020-07-01,894.1247524752475,2020,7,3,2,27,0,872.3168316831683,817.7970297029702,785.0851485148514,850.508910891089,1068.7128712871286,834.6138613861386,861.4128712871287,39.31478831354965,826.8836633663367,57.04206204004432,888.720297029703,129.0423125512924,21.807920792079244,59.510891089108895,0.025000000000000133,0.07130350194552526,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2020-08-01,926.8366336633665,2020,8,3,5,31,1,894.1247524752475,872.3168316831683,817.7970297029702,785.0851485148514,1211.2079207920792,865.1485148514852,897.7594059405941,27.441031892950893,857.7782178217822,51.453138339234556,893.8609735973597,129.24649116069727,32.71188118811892,61.68811881188128,0.03658536585365857,0.07130350194552548,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2020-09-01,905.0287128712872,2020,9,3,1,36,0,926.8366336633665,894.1247524752475,872.3168316831683,817.7970297029702,817.7970297029702,844.7920792079208,908.6633663366338,16.656074629886934,866.8648514851485,54.62873276209022,898.8806930693071,128.3340106737947,-21.807920792079244,60.23663366336643,-0.02352941176470591,0.07130350194552548,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2020-10-01,959.548514851485,2020,10,4,3,40,0,905.0287128712872,926.8366336633665,894.1247524752475,872.3168316831683,741.4693069306932,895.6831683168316,930.4712871287129,27.44103189295171,895.9420792079209,48.47870217075097,904.202805280528,129.50825285967605,54.519801980197826,63.86534653465344,0.06024096385542155,0.07130350194552526,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2020-11-01,1144.9158415841584,2020,11,4,6,44,1,959.548514851485,905.0287128712872,926.8366336633665,894.1247524752475,850.508910891089,1068.7128712871286,1003.1643564356436,125.75060579713906,950.4618811881188,99.79755063396068,910.5530528052805,139.76979757376802,185.3673267326734,76.20297029702988,0.19318181818181834,0.07130350194552548,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2020-12-01,1297.5712871287128,2020,12,4,1,49,0,1144.9158415841584,959.548514851485,905.0287128712872,926.8366336633665,785.0851485148514,1211.2079207920792,1134.0118811881189,169.2749860692208,1021.3376237623764,163.72893524375948,917.75,157.72812365803202,152.65544554455437,86.36336633663359,0.1333333333333333,0.07130350194552526,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2021-01-01,944.9257425742574,2021,1,1,4,53,0,1297.5712871287128,1144.9158415841584,959.548514851485,905.0287128712872,817.7970297029702,817.7970297029702,1129.1376237623763,176.85144653564822,1029.8044554455446,157.0104192169175,928.3440594059406,154.64354511304145,-352.64554455445545,127.12871287128712,-0.2717735418874714,0.15545264687187865,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2021-02-01,856.7326732673267,2021,2,1,0,5,0,944.9257425742574,1297.5712871287128,1144.9158415841584,959.548514851485,872.3168316831683,741.4693069306932,1033.0765676567655,233.26507848336956,1018.1204620462046,168.40055461108443,937.9493399339934,145.27709168099165,-88.19306930693062,115.26336633663357,-0.09333333333333327,0.15545264687187843,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2021-03-01,982.7227722772276,2021,3,1,0,9,0,856.7326732673267,944.9257425742574,1297.5712871287128,1144.9158415841584,894.1247524752475,850.508910891089,928.1270627062705,64.65309734352702,1031.0694719471946,160.77992756040587,948.9671617161716,143.03905693292324,125.99009900990086,132.21386138613855,0.1470588235294117,0.15545264687187865,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2021-04-01,907.128712871287,2021,4,2,3,13,0,982.7227722772276,856.7326732673267,944.9257425742574,1297.5712871287128,926.8366336633665,785.0851485148514,915.5280528052805,63.41362586720862,1022.3328382838284,166.75671943371003,959.1374587458745,134.40569933181624,-75.59405940594058,122.04356435643558,-0.07692307692307687,0.15545264687187865,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2021-05-01,944.9257425742574,2021,5,2,5,17,1,907.128712871287,982.7227722772276,856.7326732673267,944.9257425742574,905.0287128712872,817.7970297029702,944.9257425742572,37.797029702972004,989.0011551155116,157.05940056712885,969.7315181518152,127.0618528690838,37.79702970297035,127.12871287128712,0.04166666666666674,0.15545264687187865,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2021-06-01,1007.920792079208,2021,6,2,1,22,0,944.9257425742574,907.128712871287,982.7227722772276,856.7326732673267,959.548514851485,872.3168316831683,953.3250825082508,50.9182923050173,940.7260726072608,53.84756499165465,981.0318481848184,123.59328056052198,62.99504950495066,135.60396039603972,0.06666666666666687,0.15545264687187887,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2021-07-01,1033.118811881188,2021,7,3,3,26,0,1007.920792079208,944.9257425742574,907.128712871287,982.7227722772276,1144.9158415841584,894.1247524752475,995.3217821782179,45.4263762181008,955.424917491749,65.90940156719836,992.6146864686469,121.1980167054776,25.19801980198008,138.99405940594056,0.02499999999999991,0.15545264687187865,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2021-08-01,1070.9158415841584,2021,8,3,6,30,1,1033.118811881188,1007.920792079208,944.9257425742574,907.128712871287,1297.5712871287128,926.8366336633665,1037.3184818481848,31.706812933608774,991.1221122112211,59.45166488393277,1004.6212871287129,121.22592317104726,37.79702970297035,144.079207920792,0.03658536585365857,0.15545264687187865,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2021-09-01,1045.7178217821784,2021,9,3,2,35,0,1070.9158415841584,1033.118811881188,1007.920792079208,944.9257425742574,944.9257425742574,905.0287128712872,1049.9174917491748,19.245305517603413,1001.6212871287129,63.12091386521303,1016.3453795379537,117.463248076253,-25.19801980198008,140.68910891089115,-0.0235294117647058,0.15545264687187865,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2021-10-01,1108.7128712871286,2021,10,4,4,39,0,1045.7178217821784,1070.9158415841584,1033.118811881188,1007.920792079208,856.7326732673267,959.548514851485,1075.1155115511551,31.70681293360972,1035.2186468646867,56.01484474010713,1028.7757425742575,118.79143821539655,62.9950495049502,149.16435643564353,0.060240963855421326,0.15545264687187865,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2021-11-01,1322.8960396039604,2021,11,4,0,44,0,1108.7128712871286,1045.7178217821784,1070.9158415841584,1033.118811881188,982.7227722772276,1144.9158415841584,1159.1089108910892,145.29887031404735,1098.2136963696369,115.31134403134003,1043.6074257425742,143.21120586730805,214.18316831683182,177.98019801980195,0.19318181818181834,0.15545264687187865,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2021-12-01,1499.2821782178216,2021,12,4,2,48,0,1322.8960396039604,1108.7128712871286,1045.7178217821784,1070.9158415841584,907.128712871287,1297.5712871287128,1310.2970297029703,195.5892307028824,1180.1072607260726,189.1810315969163,1060.4166666666667,182.2473779668083,176.38613861386125,201.71089108910883,0.1333333333333333,0.15545264687187865,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2022-01-01,981.3118811881188,2022,1,1,5,52,1,1499.2821782178216,1322.8960396039604,1108.7128712871286,1045.7178217821784,944.9257425742574,944.9257425742574,1267.8300330033003,263.33914627997956,1171.4727722772277,198.19888297744853,1063.4488448844884,180.44496990759873,-517.9702970297028,36.386138613861476,-0.3454788595202324,0.038506876227897946,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
