year,month,quarter,day_of_week,week_of_year,is_weekend,y,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change,index
2019,5,2,4,22,0,7759.084158415842,7448.720792079207,8069.447524752475,7034.90297029703,7759.084158415842,8268.772277227723,7471.782178217822,7759.084158415841,310.36336633666104,8321.077887788779,1766.3781939462667,8502.474587458746,1353.5204341279848,310.3633663366345,287.3019801980199,0.04166666666666674,0.03845160007950699,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,151,0,1,0,0,5,0.5160623910158528,-0.8565509959010036,-0.433883739117558,-0.9009688679024191,7448.720792079207,8766.89108910891,7770.653465346534,10177.202970297029,7429.9009900990095,,,,,,8626.70891089109,1803.8705217814343,8333.88486562942,1318.0505641783764,8342.713432343235,1425.2018810228783,8261.333521923621,1329.171241338051,8097.495086867178,1327.8026678779388,8097.495086867178,1327.8026678779388,8097.495086867178,1327.8026678779388,8097.495086867178,1327.8026678779388,8097.495086867178,1327.8026678779388,-0.11495602265951099,-1007.8069306930693,-0.23760151182389289,-2418.118811881187,,,-2418.118811881187,,,2019-05-31
2019,6,2,6,26,1,8276.356435643564,7759.084158415842,7448.720792079207,8069.447524752475,7034.90297029703,8766.89108910891,7969.90099009901,7828.053795379538,418.10620390247965,7724.599339933993,442.1593884803882,8528.012541254126,1345.4253047942957,517.272277227722,306.4554455445532,0.06666666666666665,0.03845160007950699,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,181,0,1,0,1,5,0.02581844022713308,-0.9996666485105112,-0.7818314824680299,0.6234898018587334,7759.084158415842,10460.49504950495,7172.910891089108,11534.163366336634,6736.443564356436,,,,,,8314.689108910892,1612.5638960496792,8412.702404526168,1275.5940653753487,8234.1198679868,1291.4851828978863,8316.330410183875,1295.1625521709095,8100.80733406674,1315.4417798689983,8100.80733406674,1315.4417798689983,8100.80733406674,1315.4417798689983,8100.80733406674,1315.4417798689983,8100.80733406674,1315.4417798689983,-0.20879878089180426,-2184.138613861387,-0.2824484817166052,-3257.80693069307,,,-3257.80693069307,,,2019-06-30
2019,7,3,2,31,0,8483.265346534654,8276.356435643564,7759.084158415842,7448.720792079207,8069.447524752475,10460.49504950495,8169.148514851486,8172.90198019802,373.0103437841409,7845.296204620462,541.2029438392879,8554.188943894389,1340.8565183872101,206.90891089109027,314.11683168316813,0.025000000000000133,0.03845160007950699,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,212,0,1,0,0,5,-0.4862727071086902,-0.8738071036110807,0.9749279121818236,-0.22252093395631434,8276.356435643564,11855.227722772277,7471.782178217822,7429.9009900990095,7727.09702970297,,,,,,7832.980198019802,495.1218471047021,8484.951202263084,1246.5149160987655,8269.23201320132,1283.1588841253097,8343.336421499293,1290.2955904942307,8107.761116111611,1304.224827539201,8107.761116111611,1304.224827539201,8107.761116111611,1304.224827539201,8107.761116111611,1304.224827539201,8107.761116111611,1304.224827539201,-0.28442830918891104,-3371.962376237623,0.14177367340955738,1053.3643564356444,,,1053.3643564356444,,,2019-07-31
2019,8,3,5,35,1,8793.628712871288,8483.265346534654,8276.356435643564,7759.084158415842,7448.720792079207,11855.227722772277,8468.0198019802,8517.750165016501,260.35467006835916,8138.417161716171,488.17642530901304,8581.32301980198,1342.2480944283313,310.3633663366345,325.6089108910892,0.03658536585365857,0.03845160007950699,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,243,0,1,0,0,5,-0.8631421280499115,-0.5049610547215202,-0.9749279121818236,-0.2225209339563146,8483.265346534654,7759.084158415842,7969.90099009901,6736.443564356436,7132.704950495049,,,,,,7980.772277227722,610.3771121969395,8543.788896746819,1239.755916211302,8337.804851485149,1253.0361662032253,8402.655127298445,1270.6065033848847,8120.008751768034,1295.5598561338982,8120.008751768034,1295.5598561338982,8120.008751768034,1295.5598561338982,8120.008751768034,1295.5598561338982,8120.008751768034,1295.5598561338982,0.13333333333333353,1034.5445544554468,0.3053814863676343,2057.1851485148527,,,2057.1851485148527,,,2019-08-31
2019,9,3,0,40,0,8586.719801980198,8793.628712871288,8483.265346534654,8276.356435643564,7759.084158415842,7759.084158415842,8268.772277227723,8621.204620462047,158.02929101994948,8224.629207920792,518.3057893015468,8607.818646864687,1338.6508254240762,-206.90891089109027,317.94752475247515,-0.02352941176470602,0.03845160007950699,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,30,273,0,1,0,1,5,-0.9999166586547379,-0.012910296075008843,0.0,1.0,8793.628712871288,7034.90297029703,8169.148514851486,7727.09702970297,7429.9009900990095,6870.668316831683,,,,,8202.460396039603,476.76787108034506,8573.615417256011,1235.063513205508,8366.45894389439,1248.4093642162957,8443.97008486563,1256.5346114949446,8150.652528288542,1285.7295426702474,8128.19666492965,1285.427538382882,8128.19666492965,1285.427538382882,8128.19666492965,1285.427538382882,8128.19666492965,1285.427538382882,0.22058823529411753,1551.816831683168,0.1112478294206527,859.6227722772283,,,859.6227722772283,,,2019-09-30
2019,10,4,3,44,0,9103.992079207921,8586.719801980198,8793.628712871288,8483.265346534654,8276.356435643564,7034.90297029703,8766.89108910891,8828.113531353136,260.3546700683635,8500.507755775578,459.9556080195663,8635.910396039604,1345.8103551769102,517.272277227723,337.10099009901023,0.06024096385542177,0.03845160007950699,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,31,304,0,1,0,0,5,-0.867456354729597,0.4975132889071803,0.43388373911755823,-0.900968867902419,8586.719801980198,8069.447524752475,8468.0198019802,7132.704950495049,7925.227722772277,6229.40594059406,,,,,8350.252475247526,578.2178191735595,8619.042008486564,1242.553926344883,8432.168514851484,1233.0160115471942,8486.068811881187,1258.256438015723,8201.984423620934,1264.8437562370777,8145.020723796518,1280.5282723697928,8145.020723796518,1280.5282723697928,8145.020723796518,1280.5282723697928,8145.020723796518,1280.5282723697928,0.1282051282051282,1034.544554455446,0.2763730088927978,1971.287128712872,,,1971.287128712872,,,2019-10-31
2019,11,4,5,48,1,10862.717821782178,9103.992079207921,8586.719801980198,8793.628712871288,8483.265346534654,8069.447524752475,10460.49504950495,9517.8099009901,1193.0949831233363,9017.7800330033,946.8579195670453,8669.42896039604,1399.3290878429834,1758.7257425742573,402.2227722772277,0.19318181818181812,0.03845160007950699,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,30,334,0,1,0,0,5,-0.5086709438521042,0.8609610158889945,-0.9749279121818236,-0.2225209339563146,9103.992079207921,7448.720792079207,8268.772277227723,7429.9009900990095,8123.358415841584,7145.495049504951,,,,,8837.966336633664,986.6343586593547,8804.323833097596,1372.8691092708282,8546.595742574258,1294.5475589103153,8583.903076379067,1333.27150683057,8268.363401697312,1305.2845178707576,8191.083386474241,1317.8260217115276,8191.083386474241,1317.8260217115276,8191.083386474241,1317.8260217115276,8191.083386474241,1317.8260217115276,0.4583333333333335,3413.9970297029713,0.46202726473175026,3432.816831683169,,,3432.816831683169,,,2019-11-30
2019,12,4,1,1,0,12311.080198019801,10862.717821782178,9103.992079207921,8586.719801980198,8793.628712871288,7448.720792079207,11855.227722772277,10759.263366336634,1606.045039443095,9690.23399339934,1553.4252896290895,8707.416666666666,1496.4908665126775,1448.3623762376228,455.8524752475241,0.1333333333333333,0.03845160007950699,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,31,365,0,1,0,1,5,6.432490598706546e-16,1.0,0.7818314824680298,0.6234898018587336,10862.717821782178,7759.084158415842,8766.89108910891,7925.227722772277,8420.554455445545,6595.841584158416,,,,,9488.251485148516,1515.4274350353314,9057.4801980198,1661.8041550505404,8692.790825082508,1459.1424385211467,8722.850424328148,1507.0222894597764,8370.421234087695,1392.6440972821847,8259.75,1410.7220297095473,8259.75,1410.7220297095473,8259.75,1410.7220297095473,8259.75,1410.7220297095473,0.5866666666666667,4551.99603960396,0.5534039687774845,4385.852475247524,,,4385.852475247524,,,2019-12-31
2020,1,1,4,5,0,8134.529702970297,12311.080198019801,10862.717821782178,9103.992079207921,8586.719801980198,7759.084158415842,7759.084158415842,10436.109240924092,2120.7049937157494,9632.111386138613,1612.9986827144255,8738.703795379539,1478.6803810709462,-4176.550495049504,375.4455445544554,-0.33925134333226825,0.04838786857946764,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,-0.433883739117558,-0.9009688679024191,12311.080198019801,8276.356435643564,10460.49504950495,8123.358415841584,8222.423762376238,6870.668316831683,,,,,9467.990523338047,1535.1504471148392,8891.33981612447,1626.6449619370583,8693.163201320132,1458.993524988065,8719.711350777934,1508.19435094913,8392.990187411599,1378.062071212017,8257.697208245414,1399.0084889720804,8257.697208245414,1399.0084889720804,8257.697208245414,1399.0084889720804,8257.697208245414,1399.0084889720804,-0.01713637320674899,-141.82673267326663,0.001375205494678955,11.17128712871272,,,11.17128712871272,,,2020-01-31
2020,2,1,5,9,1,7375.30693069307,8134.529702970297,12311.080198019801,10862.717821782178,9103.992079207921,8276.356435643564,7034.90297029703,9273.63894389439,2657.751273856026,9395.724422442245,1847.3583371565012,8767.070792079207,1445.9256199928648,-759.2227722772268,340.40396039604,-0.09333333333333327,0.04838786857946764,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,29,60,0,1,0,0,5,0.8587639582758029,0.5123714121284237,-0.9749279121818236,-0.2225209339563146,8134.529702970297,8483.265346534654,11855.227722772277,8420.554455445545,8717.750495049504,7328.712871287129,,,,,9309.710749646392,1701.6851897181796,8571.345473833097,1427.1497872358486,8658.321617161717,1478.0837153145003,8671.766937765206,1529.446912103198,8393.822224186706,1377.4217232578255,8243.46510699457,1392.011985693068,8243.46510699457,1392.011985693068,8243.46510699457,1392.011985693068,8243.46510699457,1392.011985693068,-0.13060518215361205,-1107.9584158415837,-0.12413048692732065,-1045.2475247524744,,,-1045.2475247524744,,,2020-02-29
2020,3,1,1,14,0,8459.910891089108,7375.30693069307,8134.529702970297,12311.080198019801,10862.717821782178,8483.265346534654,8069.447524752475,7989.915841584159,556.5755244398351,9374.589603960396,1859.1526314710843,8799.609405940593,1433.1362216870457,1084.603960396038,390.46336633663304,0.14705882352941146,0.04838786857946764,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,91,0,1,0,1,5,0.9999907397361901,0.004303538296244289,0.7818314824680298,0.6234898018587336,7375.30693069307,8793.628712871288,7759.084158415842,8222.423762376238,10401.861386138613,7511.930693069307,,,,,9262.036775106082,1723.093361052535,8621.404526166903,1408.6382184800764,8666.237854785479,1476.303544232972,8602.411562942008,1491.6506345157404,8410.750442008486,1372.2017518478979,8246.90075436115,1381.0097089960664,8246.90075436115,1381.0097089960664,8246.90075436115,1381.0097089960664,8246.90075436115,1381.0097089960664,-0.03794995589178285,-333.7178217821802,0.02888286174200272,237.4871287128699,,,237.4871287128699,,,2020-03-31
2020,4,2,3,18,0,7809.148514851485,8459.910891089108,7375.30693069307,8134.529702970297,12311.080198019801,8793.628712871288,7448.720792079207,7881.455445544555,545.9053552552945,9158.782343234323,1968.765535857689,8829.64504950495,1405.76607326366,-650.7623762376234,360.4277227722778,-0.07692307692307687,0.04838786857946786,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,121,0,1,0,0,5,0.8717063187093218,-0.49002866642905923,0.43388373911755823,-0.900968867902419,8459.910891089108,8586.719801980198,7034.90297029703,8717.750495049504,11788.776237623762,7786.757425742575,,,,,9150.955162659124,1797.348129682864,8676.707779349365,1355.7670420801544,8635.951122112212,1484.5076100659874,8460.282001414427,1360.6412880385187,8411.150282885432,1372.019873094422,8240.060875618812,1371.097795963958,8240.060875618812,1371.097795963958,8240.060875618812,1371.097795963958,8240.060875618812,1371.097795963958,-0.09055510195516059,-777.5712871287133,-0.10422436163021431,-908.6019801980192,,,-908.6019801980192,,,2020-04-30
2020,5,2,6,22,1,8134.529702970297,7809.148514851485,8459.910891089108,7375.30693069307,8134.529702970297,8586.719801980198,7759.084158415842,8134.529702970297,325.3811881188562,8704.084323432342,1804.737338044943,8860.932178217821,1383.7793731960626,325.38118811881213,375.4455445544554,0.04166666666666674,0.04838786857946764,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,152,0,1,0,0,5,0.5012418134457758,-0.865307254363206,-0.7818314824680299,0.6234898018587334,7809.148514851485,9103.992079207921,8069.447524752475,10401.861386138613,7471.782178217822,7603.539603960397,,,,,9012.460537482319,1838.4509625915728,8681.356506364922,1353.6345672497075,8560.373399339935,1448.789591105436,8483.951555869873,1348.5191194371366,8420.63224893918,1368.166446383673,8238.437319116527,1360.4068954538939,8238.437319116527,1360.4068954538939,8238.437319116527,1360.4068954538939,8238.437319116527,1360.4068954538939,-0.10648761200613555,-969.4623762376241,-0.21797364904225058,-2267.331683168316,,,-2267.331683168316,,,2020-05-31
2020,6,2,1,27,0,8676.831683168317,8134.529702970297,7809.148514851485,8459.910891089108,7375.30693069307,9103.992079207921,8276.356435643564,8206.836633663368,438.33747194918493,8098.376237623762,463.5545388613458,8894.305115511552,1373.1879977449842,542.3019801980199,400.4752475247533,0.06666666666666665,0.04838786857946786,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,182,0,1,0,1,5,0.008606996888688698,-0.9999629591162655,0.7818314824680298,0.6234898018587336,8134.529702970297,10862.717821782178,7448.720792079207,11788.776237623762,6774.415841584158,8061.584158415841,,,,,8700.19108910891,1647.5244511162134,8769.078712871287,1306.5851591129397,8456.64191419142,1314.8871475748458,8551.894978783592,1306.4659250445604,8431.618811881188,1367.7010009414423,8245.079657965796,1350.979818850696,8245.079657965796,1350.979818850696,8245.079657965796,1350.979818850696,8245.079657965796,1350.979818850696,-0.2012282906061199,-2185.8861386138615,-0.2639751990985888,-3111.9445544554455,,,-3111.9445544554455,,,2020-06-30
2020,7,3,4,31,0,8893.752475247526,8676.831683168317,8134.529702970297,7809.148514851485,8459.910891089108,10862.717821782178,8483.265346534654,8568.371287128713,391.05951927796394,8224.913366336636,567.3906007605979,8928.512376237624,1367.1171733433614,216.9207920792087,410.4871287128717,0.025000000000000133,0.04838786857946764,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,213,0,1,0,0,5,-0.5012418134457756,-0.8653072543632061,-0.433883739117558,-0.9009688679024191,8676.831683168317,12311.080198019801,7759.084158415842,7471.782178217822,7770.653465346534,9618.935643564357,,,,,8212.001414427157,519.0797379732305,8850.126449787836,1273.8987510168474,8504.04092409241,1303.7430870478265,8592.005657708627,1298.8102353472145,8418.66911244696,1359.664309497325,8254.761341805823,1343.0461576826724,8254.761341805823,1343.0461576826724,8254.761341805823,1343.0461576826724,8254.761341805823,1343.0461576826724,-0.2775814687099465,-3417.3277227722756,0.19031206519578636,1421.970297029704,,,1421.970297029704,,,2020-07-31
2020,8,3,0,36,0,9219.133663366338,8893.752475247526,8676.831683168317,8134.529702970297,7809.148514851485,12311.080198019801,8793.628712871288,8929.905940594059,272.9526776276962,8532.217821782178,511.7982420204553,8963.97112211221,1368.817747352371,325.38118811881213,425.50495049504934,0.03658536585365857,0.04838786857946764,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,244,0,1,0,0,5,-0.8717063187093218,-0.4900286664290594,0.0,1.0,8893.752475247526,8134.529702970297,8276.356435643564,6774.415841584158,7172.910891089108,10901.460396039603,,,,,8366.944837340878,639.9119596858422,8917.467680339463,1266.1298049216039,8585.531518151814,1267.8133261078233,8665.085042432815,1273.3222748004266,8388.627563649223,1321.8701499797216,8268.943287711125,1338.106002139645,8268.943287711125,1338.106002139645,8268.943287711125,1338.106002139645,8268.943287711125,1338.106002139645,0.13333333333333353,1084.6039603960407,0.3608750745378655,2444.7178217821793,,,2444.7178217821793,,,2020-08-31
2020,9,3,2,40,0,9002.212871287129,9219.133663366338,8893.752475247526,8676.831683168317,8134.529702970297,8134.529702970297,8586.719801980198,9038.366336633664,165.67599158555907,8622.601485148516,543.3855017182439,8998.595544554455,1363.6528465659007,-216.9207920792087,415.4930693069309,-0.02352941176470591,0.04838786857946764,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,30,274,0,1,0,1,5,-0.9999907397361901,0.004303538296243821,0.9749279121818236,-0.22252093395631434,9219.133663366338,7375.30693069307,8483.265346534654,7770.653465346534,7471.782178217822,7269.4306930693065,,,,,8599.359971711458,499.8376521690965,8954.535360678925,1260.021818418767,8626.583498349835,1260.4351659946446,8719.743281471005,1252.8851506463043,8419.57010254597,1315.4605605648803,8279.570383125269,1331.1607376582397,8279.570383125269,1331.1607376582397,8279.570383125269,1331.1607376582397,8279.570383125269,1331.1607376582397,0.22058823529411753,1626.9059405940588,0.15848852499120847,1231.5594059405948,,,1231.5594059405948,,,2020-09-30
2020,10,4,5,44,1,9544.514851485148,9002.212871287129,9219.133663366338,8893.752475247526,8676.831683168317,7375.30693069307,9103.992079207921,9255.287128712873,272.9526776276983,8911.829207920791,482.21187953280554,9035.305775577557,1372.6479954268095,542.301980198019,440.522772277227,0.06024096385542155,0.04838786857946764,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,31,305,0,1,0,0,5,-0.858763958275803,0.5123714121284235,-0.9749279121818236,-0.2225209339563146,9002.212871287129,8459.910891089108,8793.628712871288,7172.910891089108,7969.90099009901,6590.950495049506,,,,,8754.303394625178,606.1965470180384,9008.17008486563,1268.5978345859614,8705.63696369637,1240.3302929277406,8775.979490806223,1253.320135645834,8472.312323196606,1299.9292304397618,8297.641018387552,1330.1000943197648,8297.641018387552,1330.1000943197648,8297.641018387552,1330.1000943197648,8297.641018387552,1330.1000943197648,0.1282051282051282,1084.6039603960398,0.33063340621480153,2371.60396039604,,,2371.60396039604,,,2020-10-31
2020,11,4,0,49,0,11388.341584158416,9544.514851485148,9002.212871287129,9219.133663366338,8893.752475247526,8459.910891089108,10862.717821782178,9978.356435643565,1250.826306369533,9454.131188118812,992.6743561424856,9079.107755775578,1442.8540870302993,1843.8267326732675,525.6237623762372,0.19318181818181812,0.04838786857946764,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,30,335,0,1,0,0,5,-0.4937755501599774,0.8695893893466109,0.0,1.0,9544.514851485148,7809.148514851485,8586.719801980198,7471.782178217822,8169.148514851486,7560.207920792079,,,,,9265.616690240453,1034.3754923421516,9208.285926449787,1410.0838267845265,8836.188943894389,1310.137524948452,8890.9506718529,1340.2319344526768,8540.671852899575,1350.7538839233853,8341.17201227165,1370.5596392015616,8341.17201227165,1370.5596392015616,8341.17201227165,1370.5596392015616,8341.17201227165,1370.5596392015616,0.45833333333333326,3579.1930693069307,0.5241800834824091,3916.559405940594,,,3916.559405940594,,,2020-11-30
2020,12,4,3,53,0,12906.787128712871,11388.341584158416,9544.514851485148,9002.212871287129,9219.133663366338,7809.148514851485,12311.080198019801,11279.881188118814,1683.7581357443757,10159.123762376237,1628.5922283916861,9128.75,1568.9028698918678,1518.4455445544554,595.7069306930698,0.1333333333333333,0.04838786857946764,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,31,366,0,1,0,1,5,0.017213356155833904,0.9998518392091162,0.43388373911755823,-0.900968867902419,11388.341584158416,8134.529702970297,9103.992079207921,7969.90099009901,8468.0198019802,6978.653465346534,,,,,9947.367751060821,1588.7557386035405,9479.914144271568,1720.5424161673159,9000.751815181518,1494.6368062951435,9049.478076379066,1536.499025482986,8646.531382602547,1454.4289397210298,8404.583333333334,1463.382587561569,8404.583333333334,1463.382587561569,8404.583333333334,1463.382587561569,8404.583333333334,1463.382587561569,0.5866666666666667,4772.257425742574,0.6194413387000595,4936.886138613861,,,4936.886138613861,,,2020-12-31
2021,1,1,6,4,1,9725.19801980198,12906.787128712871,11388.341584158416,9544.514851485148,9002.212871287129,8134.529702970297,8134.529702970297,11340.10891089109,1591.342862981776,10297.69801980198,1531.8925118128402,9261.305693069307,1544.269243682567,-3181.589108910892,1590.6683168316822,-0.2465051199173357,0.19554520973116052,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,-0.7818314824680299,0.6234898018587334,12906.787128712871,8676.831683168317,10862.717821782178,8169.148514851486,8268.772277227723,7269.4306930693065,,,,,10097.134370579914,1495.7136529145953,9398.662729844413,1676.5131799250175,9052.6201320132,1491.7796001209413,9101.493281471005,1533.7406404288568,8690.384370579915,1449.1653861850773,8422.67394547674,1461.3816847331823,8422.67394547674,1461.3816847331823,8422.67394547674,1461.3816847331823,8422.67394547674,1461.3816847331823,0.12082363412296293,1048.3663366336623,0.19047878761435189,1556.0495049504934,,,1556.0495049504934,,,2021-01-31
2021,2,1,6,8,1,8817.51287128713,9725.19801980198,12906.787128712871,11388.341584158416,9544.514851485148,8676.831683168317,7375.30693069307,10483.16600660066,2147.423477069669,10230.761221122111,1595.8845278745391,9381.489521452146,1436.5069177616185,-907.6851485148491,1442.20594059406,-0.09333333333333305,0.19554520973116074,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,28,59,0,1,0,0,4,0.8498170915275278,0.5270777086423722,-0.7818314824680299,0.6234898018587334,9725.19801980198,8893.752475247526,12311.080198019801,8468.0198019802,8766.89108910891,7754.059405940594,,,,,10086.242998585572,1506.1777689813512,9149.122206506365,1455.039697638423,9064.269900990099,1488.4177116868198,9103.301202263083,1533.3614035214025,8709.374611032532,1443.6297648490706,8428.009606636339,1452.063311861299,8428.009606636339,1452.063311861299,8428.009606636339,1452.063311861299,8428.009606636339,1452.063311861299,-0.00857226510098863,-76.23960396039547,0.041272112900019975,349.4930693069309,,,349.4930693069309,,,2021-02-28
2021,3,1,2,13,0,10114.20594059406,8817.51287128713,9725.19801980198,12906.787128712871,11388.341584158416,8893.752475247526,8459.910891089108,9552.305610561058,665.4112020976488,10416.093399339934,1485.4227088196576,9519.347442244225,1419.3014246959606,1296.6930693069298,1654.2950495049517,0.1470588235294117,0.19554520973116096,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,90,0,1,0,1,5,0.9997685019798909,0.021516097436222254,0.9749279121818236,-0.22252093395631434,8817.51287128713,9219.133663366338,8134.529702970297,8268.772277227723,10460.49504950495,7947.910891089109,,,,,10214.110466760962,1457.5025175289966,9290.52765205092,1445.0147310215898,9125.784356435644,1492.5361385379636,9090.933734087694,1523.3733858617525,8748.058451202263,1451.8552572733342,8450.492224422442,1455.3023363311038,8450.492224422442,1455.3023363311038,8450.492224422442,1455.3023363311038,8450.492224422442,1455.3023363311038,0.09708854540035916,895.0722772277222,0.22318109647893913,1845.433663366337,,,1845.433663366337,,,2021-03-31
2021,4,2,4,17,0,9336.1900990099,10114.20594059406,8817.51287128713,9725.19801980198,12906.787128712871,9219.133663366338,7809.148514851485,9422.636303630365,652.6545324420503,10381.372607260726,1512.0655998965813,9646.600907590759,1316.7807432383513,-778.0158415841597,1527.0415841584154,-0.0769230769230771,0.19554520973116074,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,120,0,1,0,0,5,0.8800122039735357,-0.47495107206704995,-0.433883739117558,-0.9009688679024191,10114.20594059406,9002.212871287129,7375.30693069307,8766.89108910891,11855.227722772277,8238.688118811882,,,,,10261.821499292786,1416.0976616180296,9430.59073550212,1336.0172083185832,9144.76099009901,1491.4344222562315,9000.968104667609,1425.3030527342153,8767.656700848656,1452.261774711246,8462.146143824908,1449.133537638177,8462.146143824908,1449.133537638177,8462.146143824908,1449.133537638177,8462.146143824908,1449.133537638177,0.03709945904389822,333.9772277227712,0.06493738819320205,569.2990099009894,,,569.2990099009894,,,2021-04-30
2021,5,2,0,22,0,9725.19801980198,9336.1900990099,10114.20594059406,8817.51287128713,9725.19801980198,9002.212871287129,8134.529702970297,9725.19801980198,389.0079207921241,10104.18201320132,1441.3384549185719,9779.156600660066,1227.7841393199292,389.00792079207895,1590.6683168316822,0.04166666666666674,0.19554520973116052,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,151,0,1,0,0,5,0.5160623910158528,-0.8565509959010036,0.0,1.0,9336.1900990099,9544.514851485148,8459.910891089108,10460.49504950495,7759.084158415842,8044.836633663367,,,,,10287.633380480906,1402.424548339934,9520.968387553043,1307.8010364952158,9120.25108910891,1475.0178422510087,9071.186456859972,1410.2058340179403,8797.66315417256,1454.4135292167946,8478.549414941494,1446.7462704568152,8478.549414941494,1446.7462704568152,8478.549414941494,1446.7462704568152,8478.549414941494,1446.7462704568152,0.018930576475421068,180.68316831683114,-0.07029275633926813,-735.2970297029715,,,-735.2970297029715,,,2021-05-31
2021,6,2,2,26,0,10373.544554455446,9725.19801980198,9336.1900990099,10114.20594059406,8817.51287128713,9544.514851485148,8676.831683168317,9811.644224422444,524.0522648345087,9681.974917491749,554.2004083848338,9920.549339933994,1186.295485024423,648.3465346534667,1696.712871287129,0.06666666666666687,0.19554520973116074,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,181,0,1,0,1,5,0.02581844022713308,-0.9996666485105112,0.9749279121818236,-0.22252093395631434,9725.19801980198,11388.341584158416,7809.148514851485,11855.227722772277,7034.90297029703,8529.465346534653,,,,,10142.662376237624,1319.6889607271346,9704.139533239038,1226.668460223137,9070.861650165018,1403.347220742752,9190.4236562942,1372.2915310931048,8830.59314002829,1469.0335468029741,8502.844224422442,1453.2482677532096,8502.844224422442,1453.2482677532096,8502.844224422442,1453.2482677532096,8502.844224422442,1453.2482677532096,-0.08910841163340133,-1014.7970297029697,-0.12498141773107574,-1481.6831683168311,,,-1481.6831683168311,,,2021-06-30
2021,7,3,5,30,1,10632.883168316832,10373.544554455446,9725.19801980198,9336.1900990099,10114.20594059406,11388.341584158416,8893.752475247526,10243.875247524753,467.52933499253214,9833.255775577558,678.3411147858295,10065.476897689769,1155.2774744798758,259.33861386138597,1739.1306930693063,0.02499999999999991,0.19554520973116052,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,212,0,1,0,0,5,-0.4862727071086902,-0.8738071036110807,-0.9749279121818236,-0.2225209339563146,10373.544554455446,12906.787128712871,8134.529702970297,7759.084158415842,8069.447524752475,10177.202970297029,,,,,9817.818953323904,620.5832942024132,9882.593352192362,1160.7143241726856,9166.654950495049,1408.7898888969696,9281.974929278642,1380.2225452644898,8838.730286421498,1477.863687061349,8529.806742699588,1463.6549146833486,8529.806742699588,1463.6549146833486,8529.806742699588,1463.6549146833486,8529.806742699588,1463.6549146833486,-0.17617893110962035,-2273.903960396039,0.37037863634768575,2873.7990099009903,,,2873.7990099009903,,,2021-07-31
